id,name
DLY-SNWD-PCTALL-GE010WI,Probability of snow depth >= 10 inches for 29-day windows centered on each day of the year
DLY-TAVG-NORMAL,Long-term averages of daily average temperature
DLY-TAVG-STDDEV,Long-term standard deviations of daily average temperature
DLY-TMAX-NORMAL,Long-term averages of daily maximum temperature
DLY-TMAX-STDDEV,Long-term standard deviations of daily maximum temperature
DLY-TMIN-NORMAL,Long-term averages of daily minimum temperature
DLY-TMIN-STDDEV,Long-term standard deviations of daily minimum temperature
DOD,One Hour Precipitation Difference = DAA-N1P
DP01,Number of days with greater than or equal to 0.1 inch of precipitation
DP05,Number of days with greater than or equal to 0.5 inch of precipitation
DP10,Number of days with greater than or equal to 1.0 inch of precipitation
DPA,Digital Precipitation Array
DPNP,Departure from normal monthly precipitation.
DPNT,Departure from normal monthly temperature.
DPR,Instantaneous Precipitation Rate
DSD,Storm Total Precipitation Difference = DTA-DSP
DSNW,Number days with snow depth > 1 inch.
DSP,Digital Storm Total Precipitation
DT00,Number days with minimum temperature less than or equal to 0.0 F
DT32,Number days with minimum temperature less than or equal to 32.0 F
DT60,Number days with minimum temperature < 59 F. (Puerto Rico and Virgin Islands only.)
DT70,Number days with maximum temperature > 70 F.  (Alaska only.)
DT90,Number days with maximum temperature greater than or equal 90.0 F
DTA,Digital Storm Total Accumulation(Storm Total Precipitation total (256 levels) with Dual Pol. algorithm)
DVL,Digital Vertical Integrated Liquid
DWPR,Number of days with non-zero precipitation included in multiday precipitation total (MDPR)
DX32,Number days with maximum temperature less than or equal to 32.0 F
DX60,Number days with maximum temperature < 59 F. (Puerto Rico and Virgin Islands only.)
EET,Enhanced Echo Tops
EMNT,Extreme minimum daily temperature
EMXP,Extreme maximum daily precipitation
EMXT,Extreme maximum daily temperature
EVAP,Evaporation of water from evaporation pan (tenths of mm)
FMTM,"Time of fastest mile or fastest 1-minute wind (hours and minutes, i.e, HHMM)"
FRGB,Base of frozen ground layer (cm)
FRGT,Top of frozen ground layer (cm)
FRTH,Thickness of frozen ground layer (cm)
FTM,Free Text Message
GAHT,Difference between river and gauge height (cm)
GSM,General Status Message
HHC,Hybrid Hydrometeor Classification
HLY-CLDH-NORMAL,Cooling degree hours
HLY-CLOD-PCTBKN,Clouds broken percentage
HLY-CLOD-PCTCLR,Clouds clear percentage
HLY-CLOD-PCTFEW,Clouds few percentage
HLY-CLOD-PCTOVC,Clouds overcast percentage
HLY-CLOD-PCTSCT,Clouds scattered percentage
HLY-DEWP-10PCTL,Dew point 10th percentile
HLY-DEWP-90PCTL,Dew point 90th percentile
HLY-DEWP-NORMAL,Dew point mean
HLY-HIDX-NORMAL,Heat index mean
HLY-HTDH-NORMAL,Heating degree hours
HLY-PRES-10PCTL,Sea level pressure 10th percentile
HLY-PRES-90PCTL,Sea level pressure 90th percentile
HLY-PRES-NORMAL,Sea level pressure mean
HLY-TEMP-10PCTL,Temperature 10th percentile
HLY-TEMP-90PCTL,Temperature 90th percentile
HLY-TEMP-NORMAL,Temperature mean
HLY-WCHL-NORMAL,Wind chill mean
HLY-WIND-1STDIR,Prevailing wind direction (1-8)
HLY-WIND-1STPCT,Prevailing wind percentage
HLY-WIND-2NDDIR,Secondary wind direction (1-8)
HLY-WIND-2NDPCT,Secondary wind percentage
HLY-WIND-AVGSPD,Average wind speed
HLY-WIND-PCTCLM,Percentage calm
HLY-WIND-VCTDIR,Mean wind vector direction
HLY-WIND-VCTSPD,Mean wind vector magnitude
HN0190,Highest minimum soil temperature for the month (degrees F)(cover: unknown
HN0290,Highest minimum soil temperature for the month (degrees F)(cover: unknown
HN0299,Highest minimum soil temperature for the month (degrees F)(cover: unknown
HN0390,Highest minimum soil temperature for the month (degrees F)(cover: unknown
HN1190,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1191,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1290,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1291,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1299,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1390,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1391,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1399,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1490,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN1499,Highest minimum soil temperature for the month (degrees F)(cover: grass
HN2190,Highest minimum soil temperature for the month (degrees F)(cover: fallow
HN2192,Highest minimum soil temperature for the month (degrees F)(cover: fallow
HN2290,Highest minimum soil temperature for the month (degrees F)(cover: fallow
HN2292,Highest minimum soil temperature for the month (degrees F)(cover: fallow
HN2390,Highest minimum soil temperature for the month (degrees F)(cover: fallow
HN2392,Highest minimum soil temperature for the month (degrees F)(cover: fallow
HN3190,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3192,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3199,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3290,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3292,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3299,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3390,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3392,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3399,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3490,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3499,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3590,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3599,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3690,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN3699,Highest minimum soil temperature for the month (degrees F)(cover: bare ground
HN5190,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5199,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5290,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5291,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5299,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5390,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5399,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5490,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5499,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5590,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5599,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN5699,Highest minimum soil temperature for the month (degrees F)(cover: sod
HN6190,Highest minimum soil temperature for the month (degrees F)(cover: straw mulch
HN7290,Highest minimum soil temperature for the month (degrees F)(cover: grass muck
HN7293,Highest minimum soil temperature for the month (degrees F)(cover: grass muck
HN8190,Highest minimum soil temperature for the month (degrees F)(cover: bare muck
HN8193,Highest minimum soil temperature for the month (degrees F)(cover: bare muck
HN8290,Highest minimum soil temperature for the month (degrees F)(cover: bare muck
HN8293,Highest minimum soil temperature for the month (degrees F)(cover: bare muck
HN8390,Highest minimum soil temperature for the month (degrees F)(cover: bare muck
HN8393,Highest minimum soil temperature for the month (degrees F)(cover: bare muck
HO01A0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO01P0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO01P1,Highest soil temperature at observation time (degrees F)(cover: unknown
HO01P2,Highest soil temperature at observation time (degrees F)(cover: unknown
HO02A0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO02P0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO02P1,Highest soil temperature at observation time (degrees F)(cover: unknown
HO02P2,Highest soil temperature at observation time (degrees F)(cover: unknown
HO03A0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO03P0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO03P1,Highest soil temperature at observation time (degrees F)(cover: unknown
HO03P2,Highest soil temperature at observation time (degrees F)(cover: unknown
HO04A0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO04P0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO04P1,Highest soil temperature at observation time (degrees F)(cover: unknown
HO04P2,Highest soil temperature at observation time (degrees F)(cover: unknown
HO05A0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO05P0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO05P1,Highest soil temperature at observation time (degrees F)(cover: unknown
HO05P2,Highest soil temperature at observation time (degrees F)(cover: unknown
HO07P0,Highest soil temperature at observation time (degrees F)(cover: unknown
HO11A0,Highest soil temperature at observation time (degrees F)(cover: grass
HO11P0,Highest soil temperature at observation time (degrees F)(cover: grass
HO12A0,Highest soil temperature at observation time (degrees F)(cover: grass
HO12P0,Highest soil temperature at observation time (degrees F)(cover: grass
HO13A0,Highest soil temperature at observation time (degrees F)(cover: grass
HO13P0,Highest soil temperature at observation time (degrees F)(cover: grass
HO14A0,Highest soil temperature at observation time (degrees F)(cover: grass
HO14A1,Highest soil temperature at observation time (degrees F)(cover: grass
HO14P0,Highest soil temperature at observation time (degrees F)(cover: grass
HO15A0,Highest soil temperature at observation time (degrees F)(cover: grass
HO15A1,Highest soil temperature at observation time (degrees F)(cover: grass
HO15P0,Highest soil temperature at observation time (degrees F)(cover: grass
HO16A0,Highest soil temperature at observation time (degrees F)(cover: grass
HO16P0,Highest soil temperature at observation time (degrees F)(cover: grass
HO17A0,Highest soil temperature at observation time (degrees F)(cover: grass
HO17P0,Highest soil temperature at observation time (degrees F)(cover: grass
HO21A0,Highest soil temperature at observation time (degrees F)(cover: fallow
HO22A0,Highest soil temperature at observation time (degrees F)(cover: fallow
HO23A0,Highest soil temperature at observation time (degrees F)(cover: fallow
HO24A0,Highest soil temperature at observation time (degrees F)(cover: fallow
HO25A0,Highest soil temperature at observation time (degrees F)(cover: fallow
HO31A0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO31P0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO32A0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO32P0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO33A0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO33P0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO34A0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO34A2,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO34P0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO35A0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO35A2,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO35P0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO36A0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO36P0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO37A0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO37P0,Highest soil temperature at observation time (degrees F)(cover: bare ground
HO51A0,Highest soil temperature at observation time (degrees F)(cover: sod
HO51P0,Highest soil temperature at observation time (degrees F)(cover: sod
HO52A0,Highest soil temperature at observation time (degrees F)(cover: sod
HO52P0,Highest soil temperature at observation time (degrees F)(cover: sod
HO53A0,Highest soil temperature at observation time (degrees F)(cover: sod
HO53P0,Highest soil temperature at observation time (degrees F)(cover: sod
HO54A0,Highest soil temperature at observation time (degrees F)(cover: sod
HO54P0,Highest soil temperature at observation time (degrees F)(cover: sod
HO55A0,Highest soil temperature at observation time (degrees F)(cover: sod
HO55P0,Highest soil temperature at observation time (degrees F)(cover: sod
HO56A0,Highest soil temperature at observation time (degrees F)(cover: sod
HO56P0,Highest soil temperature at observation time (degrees F)(cover: sod
HO57A0,Highest soil temperature at observation time (degrees F)(cover: sod
HO57P0,Highest soil temperature at observation time (degrees F)(cover: sod
HO84A0,Highest soil temperature at observation time (degrees F)(cover: bare muck
HO84A3,Highest soil temperature at observation time (degrees F)(cover: bare muck
HO85A0,Highest soil temperature at observation time (degrees F)(cover: bare muck
HO85A3,Highest soil temperature at observation time (degrees F)(cover: bare muck
HPCP,Precipitation (100th of an inch)
HSNW,Highest snowfall
HTDD,Heating degree days
HTMN,Highest minimum temperature
HTMX,Highest maximum temperature
HX0190,Highest maximum soil temperature for the month (degrees F)(cover: unknown
HX0290,Highest maximum soil temperature for the month (degrees F)(cover: unknown
HX0299,Highest maximum soil temperature for the month (degrees F)(cover: unknown
HX0390,Highest maximum soil temperature for the month (degrees F)(cover: unknown
HX1190,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1191,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1290,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1291,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1299,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1390,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1391,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1399,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1490,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1499,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1599,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX1799,Highest maximum soil temperature for the month (degrees F)(cover: grass
HX2190,Highest maximum soil temperature for the month (degrees F)(cover: fallow
HX2192,Highest maximum soil temperature for the month (degrees F)(cover: fallow
HX2290,Highest maximum soil temperature for the month (degrees F)(cover: fallow
HX2292,Highest maximum soil temperature for the month (degrees F)(cover: fallow
HX2390,Highest maximum soil temperature for the month (degrees F)(cover: fallow
HX2392,Highest maximum soil temperature for the month (degrees F)(cover: fallow
HX3190,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3192,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3199,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3290,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3292,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3299,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3390,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3392,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3399,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3490,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3499,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3590,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3599,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX3699,Highest maximum soil temperature for the month (degrees F)(cover: bare ground
HX5190,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5199,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5290,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5291,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5299,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5390,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5399,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5490,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5499,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5590,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5599,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX5699,Highest maximum soil temperature for the month (degrees F)(cover: sod
HX6190,Highest maximum soil temperature for the month (degrees F)(cover: straw mulch
HX7290,Highest maximum soil temperature for the month (degrees F)(cover: grass muck
HX7293,Highest maximum soil temperature for the month (degrees F)(cover: grass muck
HX8190,Highest maximum soil temperature for the month (degrees F)(cover: bare muck
HX8193,Highest maximum soil temperature for the month (degrees F)(cover: bare muck
HX8290,Highest maximum soil temperature for the month (degrees F)(cover: bare muck
HX8293,Highest maximum soil temperature for the month (degrees F)(cover: bare muck
HX8390,Highest maximum soil temperature for the month (degrees F)(cover: bare muck
HX8393,Highest maximum soil temperature for the month (degrees F)(cover: bare muck
JJA-CLDD-BASE45,Long-term averages of summer cooling degree days with base 45F
JJA-CLDD-BASE50,Long-term averages of summer cooling degree days with base 50F
JJA-CLDD-BASE55,Long-term averages of summer cooling degree days with base 55F
JJA-CLDD-BASE57,Long-term averages of summer cooling degree days with base 57F
JJA-CLDD-BASE60,Long-term averages of summer cooling degree days with base 60F
JJA-CLDD-BASE70,Long-term averages of summer cooling degree days with base 70F
JJA-CLDD-BASE72,Long-term averages of summer cooling degree days with base 72F
JJA-CLDD-NORMAL,Long-term averages of summer cooling degree days with base 65F
JJA-DUTR-NORMAL,Long-term averages of summer diurnal temperature range
JJA-GRDD-BASE40,Long-term averages of summer growing degree days with base 40F
JJA-GRDD-BASE45,Long-term averages of summer growing degree days with base 45F
JJA-GRDD-BASE50,Long-term averages of summer growing degree days with base 50F
JJA-GRDD-BASE55,Long-term averages of summer growing degree days with base 55F
JJA-GRDD-BASE57,Long-term averages of summer growing degree days with base 57F
JJA-GRDD-BASE60,Long-term averages of summer growing degree days with base 60F
JJA-GRDD-BASE65,Long-term averages of summer growing degree days with base 65F
JJA-GRDD-BASE70,Long-term averages of summer growing degree days with base 70F
JJA-GRDD-BASE72,Long-term averages of summer growing degree days with base 72F
JJA-GRDD-TB4886,Long-term averages of summer growing degree days with truncated bases 48F and 86F
JJA-GRDD-TB5086,Long-term averages of summer growing degree days with truncated bases 50F and 86F
JJA-HTDD-BASE40,Long-term averages of summer heating degree days with base 40F
JJA-HTDD-BASE45,Long-term averages of summer heating degree days with base 45F
JJA-HTDD-BASE50,Long-term averages of summer heating degree days with base 50F
JJA-HTDD-BASE55,Long-term averages of summer heating degree days with base 55F
JJA-HTDD-BASE57,Long-term averages of summer heating degree days with base 57F
JJA-HTDD-BASE60,Long-term averages of summer heating degree days with base 60F
JJA-HTDD-NORMAL,Long-term averages of summer heating degree days with base 65F
JJA-PRCP-AVGNDS-GE001HI,Long-term averages of number of days during June-August with precipitation >= 0.01 inches
JJA-PRCP-AVGNDS-GE010HI,Long-term averages of number of days during June-August with precipitation >= 0.10 inches
JJA-PRCP-AVGNDS-GE050HI,Long-term averages of number of days during June-August with precipitation >= 0.50 inches
JJA-PRCP-AVGNDS-GE100HI,Long-term averages of number of days during June-August with precipitation >= 1.00 inches
JJA-PRCP-NORMAL,Long-term averages of seasonal precipitation totals for June-August
JJA-SNOW-AVGNDS-GE001TI,Long-term averages of number of days during June-August with snowfall >= 0.1 inches
JJA-SNOW-AVGNDS-GE010TI,Long-term averages of number of days during June-August with snowfall >= 1.0 inches
JJA-SNOW-AVGNDS-GE030TI,Long-term averages of number of days during June-August with snowfall >= 3.0 inches
JJA-SNOW-AVGNDS-GE050TI,Long-term averages of number of days during June-August with snowfall >= 5.0 inches
JJA-SNOW-AVGNDS-GE100TI,Long-term averages of number of days during June-August with snowfall >= 10.0 inches
JJA-SNOW-NORMAL,Long-term averages of seasonal snowfall totals for June-August
JJA-SNWD-AVGNDS-GE001WI,Long-term averages of number of days during June-August with snow depth >= 1 inch
JJA-SNWD-AVGNDS-GE003WI,Long-term averages of number of days during June-August with snow depth >= 3 inches
JJA-SNWD-AVGNDS-GE005WI,Long-term averages of number of days during June-August with snow depth >= 5 inches
JJA-SNWD-AVGNDS-GE010WI,Long-term averages of number of days during June-August with snow depth >= 10 inches
JJA-TAVG-NORMAL,Long-term averages of summer average temperature
JJA-TMAX-AVGNDS-GRTH040,Long-term average number of days per summer where tmax is greater than or equal to 40F
JJA-TMAX-AVGNDS-GRTH050,Long-term average number of days per summer where tmax is greater than or equal to 50F
JJA-TMAX-AVGNDS-GRTH060,Long-term average number of days per summer where tmax is greater than or equal to 60F
JJA-TMAX-AVGNDS-GRTH070,Long-term average number of days per summer where tmax is greater than or equal to 70F
JJA-TMAX-AVGNDS-GRTH080,Long-term average number of days per summer where tmax is greater than or equal to 80F
JJA-TMAX-AVGNDS-GRTH090,Long-term average number of days per summer where tmax is greater than or equal to 90F
JJA-TMAX-AVGNDS-GRTH100,Long-term average number of days per summer where tmax is greater than or equal to 100F
JJA-TMAX-AVGNDS-LSTH032,Long-term average number of days per summer where tmax is less than or equal to 32F
JJA-TMAX-NORMAL,Long-term averages of summer maximum temperature
JJA-TMIN-AVGNDS-LSTH000,Long-term average number of days per summer where tmin is less than or equal to 0F
JJA-TMIN-AVGNDS-LSTH010,Long-term average number of days per summer where tmin is less than or equal to 10F
JJA-TMIN-AVGNDS-LSTH020,Long-term average number of days per summer where tmin is less than or equal to 20F
JJA-TMIN-AVGNDS-LSTH032,Long-term average number of days per summer where tmin is less than or equal to 32F
JJA-TMIN-AVGNDS-LSTH040,Long-term average number of days per summer where tmin is less than or equal to 40F
JJA-TMIN-AVGNDS-LSTH050,Long-term average number of days per summer where tmin is less than or equal to 50F
JJA-TMIN-AVGNDS-LSTH060,Long-term average number of days per summer where tmin is less than or equal to 60F
JJA-TMIN-AVGNDS-LSTH070,Long-term average number of days per summer where tmin is less than or equal to 70F
JJA-TMIN-NORMAL,Long-term averages of summer minimum temperature
LN0190,Lowest minimum soil temperature for the month (degrees F)(cover: unknown
LN0290,Lowest minimum soil temperature for the month (degrees F)(cover: unknown
LN0299,Lowest minimum soil temperature for the month (degrees F)(cover: unknown
LN0390,Lowest minimum soil temperature for the month (degrees F)(cover: unknown
LN1190,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1191,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1290,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1291,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1299,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1390,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1391,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1399,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1490,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN1499,Lowest minimum soil temperature for the month (degrees F)(cover: grass
LN2190,Lowest minimum soil temperature for the month (degrees F)(cover: fallow
LN2192,Lowest minimum soil temperature for the month (degrees F)(cover: fallow
LN2290,Lowest minimum soil temperature for the month (degrees F)(cover: fallow
LN2292,Lowest minimum soil temperature for the month (degrees F)(cover: fallow
LN2390,Lowest minimum soil temperature for the month (degrees F)(cover: fallow
LN2392,Lowest minimum soil temperature for the month (degrees F)(cover: fallow
LN3190,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3192,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3199,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3290,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3292,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3299,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3390,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3392,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3399,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3490,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3499,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3590,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3599,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3690,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN3699,Lowest minimum soil temperature for the month (degrees F)(cover: bare ground
LN5190,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5199,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5290,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5291,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5299,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5390,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5399,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5490,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5499,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5590,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5599,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN5699,Lowest minimum soil temperature for the month (degrees F)(cover: sod
LN6190,Lowest minimum soil temperature for the month (degrees F)(cover: straw mulch
LN7290,Lowest minimum soil temperature for the month (degrees F)(cover: grass muck
LN7293,Lowest minimum soil temperature for the month (degrees F)(cover: grass muck
LN8190,Lowest minimum soil temperature for the month (degrees F)(cover: bare muck
LN8193,Lowest minimum soil temperature for the month (degrees F)(cover: bare muck
LN8290,Lowest minimum soil temperature for the month (degrees F)(cover: bare muck
LN8293,Lowest minimum soil temperature for the month (degrees F)(cover: bare muck
LN8390,Lowest minimum soil temperature for the month (degrees F)(cover: bare muck
LN8393,Lowest minimum soil temperature for the month (degrees F)(cover: bare muck
LO01A0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO01P0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO01P1,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO01P2,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO02A0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO02P0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO02P1,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO02P2,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO03A0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO03P0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO03P1,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO03P2,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO04A0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO04P0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO04P1,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO04P2,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO05A0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO05P0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO05P1,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO05P2,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO07P0,Lowest soil temperature at observation time (degrees F)(cover: unknown
LO11A0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO11P0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO12A0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO12P0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO13A0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO13P0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO14A0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO14A1,Lowest soil temperature at observation time (degrees F)(cover: grass
LO14P0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO15A0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO15A1,Lowest soil temperature at observation time (degrees F)(cover: grass
LO15P0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO16A0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO16P0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO17A0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO17P0,Lowest soil temperature at observation time (degrees F)(cover: grass
LO21A0,Lowest soil temperature at observation time (degrees F)(cover: fallow
LO22A0,Lowest soil temperature at observation time (degrees F)(cover: fallow
LO23A0,Lowest soil temperature at observation time (degrees F)(cover: fallow
LO24A0,Lowest soil temperature at observation time (degrees F)(cover: fallow
LO25A0,Lowest soil temperature at observation time (degrees F)(cover: fallow
LO31A0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO31P0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO32A0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO32P0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO33A0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO33P0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
